title,location,price,area,no_rooms,interior,year
ApartmentHarlindestraat,6101DSEcht(EchtCentrum),€825permonth,74m²,4rooms,Shell,
ApartmentEmmakade,8921CBLeeuwarden(Welgelegen),€975permonth,60m²,2rooms,Upholstered,
ApartmentKoperstraat6,6291AJVaals(Vaals),€625permonth,39m²,1room,,1790
StudioLeliestraat,6211EAMaastricht(Binnenstad),€900permonth,30m²,1room,Furnished,
HouseBoterweg,3633ERVreeland(VreelandDorp),"€3,750permonth",250m²,6rooms,Furnished,
HouseBoxtelseweg,5298VCLiempde(Liempde),"€1,750permonth",142m²,4rooms,Furnished,
RoomEdisonstraat,5621HLEindhoven(Woensel-West),€825permonth,22m²,1room,Upholsteredorfurnished,
HouseHooizolder411,9205CRDrachten(DeTrisken),€975permonth,110m²,2rooms,Upholstered,
HouseRandwijcklaan6,1181BMAmstelveen(RandwijckWest),"€4,000permonth",180m²,6rooms,Upholstered,
ApartmentBonnikeplein105,2201GLNoordwijk(VinkeveldNoord),"€1,495permonth",77m²,3rooms,Upholstered,
ApartmentJ.J.Cremerplein,1054TLAmsterdam(OvertoomseSluis),"€3,150permonth",96m²,3rooms,Furnished,
ApartmentJ.H.Leopoldhof27,1382TGWeesp(Dichtersbuurt),"€1,395permonth",68m²,3rooms,Upholstered,
HouseLoopschansstraat,4817KRBreda(Brabantpark),"€2,400permonth",121m²,5rooms,Furnished,
ApartmentDaalstraat1K,6165THGeleen(Kluis),€935permonth,80m²,3rooms,Upholstered,
ApartmentKarpervijver,3703CJZeist(HetSlotenomgeving),"€1,375permonth",90m²,3rooms,Upholstered,
ApartmentMaimonideslaan133,1186DVAmstelveen(Langerhuize),"€2,400permonth",96m²,3rooms,Upholstered,
ApartmentMarnixkade56III,1015XVAmsterdam(Jordaan),"€3,500permonth",145m²,4rooms,Upholstered,
ApartmentMarktplein12,2211EKNoordwijkerhout(NoordwijkerhoutCentrum),"€1,250permonth",52m²,3rooms,Upholstered,
ApartmentVätternkade672,1060PKAmsterdam(MiddelveldscheAkerpolder),"€2,450permonth",120m²,4rooms,,1991-2000
ApartmentVeemarkt21A,1621JAHoorn(Binnenstad-Buurt1003),"€1,115permonth",85m²,2rooms,Furnished,
ApartmentLaanvanVollenhove,3706AAZeist(Vollenhove),"€1,162permonth",80m²,2rooms,Upholstered,
ApartmentCederstraat,2565JMDenHaag(Bomenbuurt),"€1,150permonth",69m²,4rooms,Upholstered,
ApartmentSchoolstraat2d,6096ASGrathem(KernGrathem),€950permonth,99m²,3rooms,Shell,
ApartmentPelsRijckenstraat,6814DKArnhem(Burgemeesterswijk),"€1,300permonth",85m²,2rooms,Upholstered,
ApartmentHoofdweg,1058BCAmsterdam(WestindischeBuurt),"€3,000permonth",155m²,6rooms,Upholstered,
ApartmentHeuvel,5502ALVeldhoven(Zeelst),"€1,550permonth",65m²,3rooms,Furnished,
ApartmentAdmiraaldeRuyterweg40E,3031ADRotterdam(Rubroek),"€1,400permonth",64m²,3rooms,Furnished,
ApartmentSchoutvanDoernestraat,5237WHDenBosch(Maasoever),"€1,495permonth",89m²,3rooms,Upholstered,
ApartmentKromme-Mijdrechtstraat65H,1079KRAmsterdam(Rijnbuurt),"€2,350permonth",78m²,3rooms,,
Apartment2eSweelinckstraat,2517HADenHaag(Sweelinckpleinenomgeving),"€2,250permonth",125m²,5rooms,,Before1906
ApartmentBosboom-Toussaintplein245,2624DPDelft(Voorhof-Hoogbouw),"€1,100permonth",66m²,3rooms,Upholstered,
HouseHesselinklanden,7542KCEnschede(Stroinkslanden-Zuid),€950permonth,80m²,4rooms,,
ApartmentKoekoekstraat,9404BLAssen(VredeveldNoord),€800permonth,43m²,2rooms,Furnished,
HouseDeHogeKamp24,5247WHRosmalen(DeOverlaet-Oost),"€1,350permonth",101m²,4rooms,,
RoomParkstraat,6828JJArnhem(Boulevardwijk),€440permonth,15m²,1room,Upholsteredorfurnished,
ApartmentZocherstraat,1054LRAmsterdam(OvertoomseSluis),"€2,500permonth",80m²,3rooms,Upholstered,
HouseSladenhuishoek,7546GLEnschede(Helmerhoek-Zuid),€995permonth,94m²,2rooms,Shell,
ApartmentStadhouderskade128I,1074AVAmsterdam(OudePijp),"€2,350permonth",75m²,3rooms,Upholstered,
ApartmentKorteVleerstraat,2513VNDenHaag(Kortenbos),"€1,695permonth",97m²,4rooms,,1984
ApartmentStadhouderslaan14,6171KLStein(Centrum),€820permonth,67m²,3rooms,Shell,
ApartmentRikkerstraat1,7741GVCoevorden(Coevorden-Centrum),€760permonth,55m²,3rooms,Upholstered,
ApartmentBonaventurastraat,3081HCRotterdam(Tarwewijk),"€1,150permonth",96m²,4rooms,Upholstered,
ApartmentPrinsengracht475I,1016HPAmsterdam(Grachtengordel-West),"€2,750permonth",80m²,2rooms,Upholsteredorfurnished,
ApartmentPeperstraat,1441BHPurmerend(Binnenstad),"€1,100permonth",65m²,2rooms,Upholstered,
ApartmentNieuweKoningstraat,2316ERLeiden(Groenoord),"€1,750permonth",84m²,3rooms,Furnished,
ApartmentKoningslaan,3583GBUtrecht(Wilhelminaparkenomgeving),"€1,250permonth",50m²,2rooms,Upholstered,
ApartmentVijzelgracht333,1017HNAmsterdam(DeWeteringschans),"€2,450permonth",93m²,3rooms,,Before1906
ApartmentRozemarijnsteeg92,6811GLArnhem(Rijnstraat),€825permonth,61m²,2rooms,Upholstered,
ApartmentKattenbroekerweg,6741GTLunteren(Meulunteren/DeValk),€825permonth,65m²,2rooms,Upholstered,
ApartmentNoord-Besterdstraat,5014JGTilburg(Besterd),"€1,175permonth",61m²,2rooms,Upholstered,
HouseSalamander99,1187BSAmstelveen(Bovenkerk),"€2,750permonth",146m²,6rooms,Upholstered,
ApartmentParnassialaan,8245HCLelystad(FloraMidden),"€1,150permonth",61m²,3rooms,Upholstered,
RoomAchterdeBroederen,7411PSDeventer(Centrum),€600permonth,30m²,2rooms,Shell,
ApartmentBisschopWillebrandlaan42B,8021GAZwolle(Hogenkamp),"€1,250permonth",103m²,3rooms,Shell,
ApartmentBisschopWillebrandlaan38E,8021GAZwolle(Hogenkamp),"€1,250permonth",103m²,3rooms,Shell,
HouseGein-Zuid12,1391GTAbcoude(AbcoudeBuitengebied),"€3,000permonth",190m²,4rooms,Upholstered,
ApartmentGroteBickersstraat23H,1013KNAmsterdam(Haarlemmerbuurt),"€2,000permonth",62m²,2rooms,Furnished,
HouseEmmalaan16,2341JPOegstgeest(OranjeNassau),"€3,500permonth",140m²,5rooms,Furnished,
ApartmentRamlehweg,3061JWRotterdam(KralingenWest),"€2,250permonth",120m²,6rooms,Furnished,
ApartmentLodewijkBoisotstraat21,1057ZMAmsterdam(Chassébuurt),"€2,350permonth",85m²,3rooms,Upholstered,
ApartmentBosboom-Toussaintplein,2624DMDelft(Voorhof-Hoogbouw),"€1,500permonth",64m²,3rooms,Furnished,
HouseWeimarstraat,2562HXDenHaag(Valkenboskwartier),"€1,995permonth",180m²,6rooms,Upholstered,
ApartmentJohannesVerhulststraat187H,1075GZAmsterdam(Willemspark),"€7,000permonth",232m²,7rooms,,
ApartmentVanBreestraat73I,1071ZHAmsterdam(Museumkwartier),"€2,450permonth",68m²,3rooms,,1899
HouseScheendijk,3621VCBreukelen(Scheendijk),"€1,450permonth",65m²,3rooms,,1991-2000
ApartmentWillemII-straat,5038BHTilburg(BinnenstadOost),"€1,199permonth",70m²,2rooms,Upholstered,
HouseSperwerlaan,6026SBMaarheeze(Kamersven),"€2,900permonth",172m²,5rooms,Furnished,
HouseSintJooslandstraat,4339PMNieuw-enSintJoosland(Oudedorp),"€1,595permonth",117m²,6rooms,Upholstered,
HouseWaterbiesweg48,2548WZDenHaag(ZonneVeld),"€3,500permonth",193m²,5rooms,Upholstered,
ApartmentNieuwstad,7241DNLochem(Lochem-Oost),€695permonth,44m²,1room,Upholstered,
ApartmentNieuwstad,7241DNLochem(Zuiderenk),€720permonth,48m²,2rooms,Upholstered,
HouseLaanvanScheltema26,2548AWDenHaag(Parkbuurtoosteinde),"€3,250permonth",165m²,5rooms,Upholsteredorfurnished,
ApartmentVoorstraat,8011MKZwolle(Binnenstad-Zuid),€945permonth,149m²,2rooms,Shell,
ApartmentScheldestraat29,1442SBPurmerend(Overwhere-Zuid),"€1,000permonth",61m²,2rooms,Upholstered,
ApartmentHaverstraatpassage,7511ETEnschede(City),"€1,025permonth",52m²,2rooms,Upholstered,
ApartmentEmmastraat,4811AGBreda(Station),€650permonth,24m²,1room,,
ApartmentKorreweg,9714AJGroningen(Professorenbuurt),"€1,400permonth",72m²,3rooms,Furnished,
ApartmentHofstraat,9712JBGroningen(Binnenstad-Noord),€890permonth,30m²,1room,,1915
ApartmentOudeSingel2061,2312RJLeiden(Noordvest),"€1,600permonth",80m²,3rooms,Furnished,
ApartmentTheoMann-Bouwmeesterlaan,2597HMDenHaag(Duinzigt),"€1,350permonth",51m²,2rooms,Furnished,
ApartmentSchuitengat101,2042TLZandvoort(BoulevardMidden),"€1,850permonth",66m²,1room,Upholsteredorfurnished,
HouseDovenetellaan30,6841EJArnhem(Malburgen-West),"€1,195permonth",97m²,5rooms,Upholstered,
ApartmentFrederikHendriklaan129C,2582BXDenHaag(Statenkwartier),"€1,600permonth",60m²,3rooms,Upholstered,
ApartmentArnhemseweg-Zuid,3817CRAmersfoort(Leusderkwartier-Oost),"€1,095permonth",69m²,2rooms,Shell,
ApartmentWilhelminasingel230C2,6001GVWeert(Weert-Centrum),€875permonth,69m²,2rooms,Upholsteredorfurnished,
HouseAmstel49,1011PWAmsterdam(Nieuwmarkt/Lastage),"€4,950permonth",125m²,4rooms,Upholsteredorfurnished,
ApartmentWerfvanSchouten118,3313DBDordrecht(Stadswerven),"€1,575permonth",129m²,4rooms,,2018
HouseDonkerslootstraat,3074WERotterdam(Hillesluis),"€1,995permonth",143m²,5rooms,Upholstered,
ApartmentHoofdweg,1058BCAmsterdam(WestindischeBuurt),"€3,000permonth",155m²,6rooms,Upholstered,
ApartmentJanWillemFrisohof,2517LADenHaag(Zorgvliet),"€2,375permonth",121m²,4rooms,Upholstered,
ApartmentJanWillemFrisohof,2517LADenHaag(Zorgvliet),"€2,200permonth",110m²,3rooms,Upholstered,
ApartmentMarktstraat,6901AKZevenaar(Centrum),€915permonth,60m²,2rooms,Upholstered,
HouseKamp40,8225HLLelystad(Kamp),"€1,800permonth",92m²,4rooms,Upholstered,
ApartmentPalingrokerssteeg12,3752BNBunschoten-Spakenburg(Spakenburg),€895permonth,50m²,2rooms,Furnished,
HouseAnjelierstraat,1214CHHilversum(BloemenkwartierNoord),"€1,750permonth",101m²,3rooms,Upholstered,
StudioJohannesPoststraat,3762VZSoest(Klaarwater),€895permonth,43m²,1room,Upholstered,
HouseBaambrugseZuwe145,3645AEVinkeveen(VinkeveenPlassengebied),"€3,000permonth",300m²,7rooms,Upholstered,
ApartmentKabeljauwsteeg1D,2311CZLeiden(Pieterswijk),€534permonth,24m²,1room,Upholstered,
RoomStraatweg,3051BGRotterdam(HillegersbergZuid),€375permonth,20m²,1room,Upholstered,
RoomStraatweg,3051BGRotterdam(HillegersbergZuid),€375permonth,20m²,1room,Upholstered,
HouseStrawinskylaan57,2102CNHeemstede(Schouwbroekerpolder),"€3,250permonth",160m²,6rooms,Upholstered,
RoomDirkHoogenraadstraat,2586TNDenHaag(ScheveningenBadplaats),€400permonth,25m²,1room,Upholstered,
ApartmentJansplaats,6811GBArnhem(Rijnstraat),€879permonth,30m²,2rooms,Upholstered,
ApartmentBijdePut,8911GGLeeuwarden(GroteKerkbuurt),€650permonth,50m²,2rooms,Upholstered,
ApartmentJozefIsraëlsstraat40,9718GMGroningen(Schildersbuurt),"€1,160permonth",40m²,2rooms,Upholstered,
ApartmentWeena43C,3013CDRotterdam(Stadsdriehoek),"€1,650permonth",80m²,3rooms,Upholstered,
RoomTamboerstraat,3034PWRotterdam(OudCrooswijk),€450permonth,25m²,1room,Upholstered,
ApartmentBeresteinseweg54C-2,1217TKHilversum(LandelijkGebied96),€900permonth,53m²,3rooms,Upholstered,
RoomMarkt,2801JGGouda(DeBaane.o.),€395permonth,10m²,1room,Upholsteredorfurnished,
ApartmentBurgemeesterMeineszlaan,3022BARotterdam(NieuweWesten),"€1,895permonth",104m²,3rooms,Furnished,
HouseSassenheimstraat402,1059BJAmsterdam(Hoofddorppleinbuurt),"€1,800permonth",56m²,2rooms,Furnished,
HouseTweedeBuitenpepers,5231HADenBosch(DeBuitenpepers),"€1,500permonth",102m²,5rooms,Furnished,
ApartmentValkenburgerstraat136F,1011NAAmsterdam(Nieuwmarkt/Lastage),"€2,750permonth",95m²,3rooms,Furnished,
HouseRijnstraat,7523GEEnschede(Deppenbroek),"€1,095permonth",77m²,4rooms,Upholstered,
ApartmentPeperstraat2A,1441BJPurmerend(Binnenstad),"€1,125permonth",51m²,2rooms,Upholstered,
HouseBogardeind,5664ENGeldrop(Akert),"€1,650permonth",253m²,7rooms,Upholstered,
ApartmentHaarlemmerdijk100D,1013JGAmsterdam(Haarlemmerbuurt),"€2,500permonth",100m²,3rooms,Furnished,
StudioGodsweerdersingel,6041GLRoermond(Binnenstad),€685permonth,40m²,1room,Furnished,
ApartmentNieuweBurg,4331AGMiddelburg(Markt),"€1,350permonth",80m²,3rooms,Furnished,
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
HouseDonkerslootstraat,3074WERotterdam(Hillesluis),"€1,995permonth",143m²,5rooms,Upholstered,
ApartmentLoosduinsekade,2571BRDenHaag(Schildersbuurt-West),€870permonth,40m²,1room,Upholstered,
HouseAnubisstraat,1363XJAlmere(Homeruskwartier),"€2,495permonth",134m²,5rooms,Furnished,
ApartmentBerkelsingel,7201BNZutphen(Laarstraatenomgeving),€531permonth,23m²,1room,Shell,
HouseNelsonMandelastraat,7557XGHengelo('tRot),"€1,030permonth",125m²,4rooms,Shell,
ApartmentGroteOverstraat,7411JCDeventer(Centrum),€950permonth,93m²,3rooms,Upholstered,
Apartment1eLulofsdwarsstraat12U,2521AZDenHaag(Laakhaven-West),"€1,442permonth",81m²,3rooms,Upholstered,
ApartmentdaCostasingel23,2394BJHazerswoude-Rijndijk(Rhynenburch),€995permonth,63m²,3rooms,,1965
ApartmentHeulstraat,5141KKWaalwijk(Centrum),€995permonth,81m²,3rooms,Upholstered,
ApartmentPettelaarseweg,5216BMDenBosch(Zuid),"€1,375permonth",95m²,3rooms,Upholstered,
HouseJanvanMierlolaan,1183WHAmstelveen(Heldenbuurt),"€2,395permonth",110m²,5rooms,Furnished,
ApartmentEusebiusbuitensingel201,6828HVArnhem(Boulevardwijk),€895permonth,57m²,2rooms,Upholstered,
ApartmentJohandeWittlaan177,6828XJArnhem(Statenkwartier),"€1,575permonth",140m²,6rooms,Upholstered,
HouseBronbeeklaan24,6824PGArnhem(Paasberg),"€1,950permonth",161m²,7rooms,Furnished,
ApartmentRolandHolstlaan,2624KKDelft(RolandHolstbuurt),"€1,300permonth",75m²,3rooms,Furnished,
HouseDuivelsbruglaan68,4835JHBreda(Ginneken),"€3,500permonth",242m²,8rooms,,Before1906
HouseAnnaPolaklaan35,1187PWAmstelveen(BetsyPerkbuurt),"€2,500permonth",140m²,5rooms,Furnished,
ApartmentIrenestraat,5141GJWaalwijk(Centrum),"€1,260permonth",97m²,3rooms,Upholstered,
RoomVanKarnebeekstraat,8011JEZwolle(Stationsbuurt),€358permonth,23m²,1room,Shell,
ApartmentVoorstraat,8261HSKampen(BinnenstadKampen),€707permonth,27m²,2rooms,Shell,
ApartmentHendrikZwaardecroonstraat31B,2593XKDenHaag(Bezuidenhout-Oost),"€1,250permonth",55m²,2rooms,Upholstered,
ApartmentBoslaan46,2061VKBloemendaal(Bloemendaal),"€1,200permonth",60m²,2rooms,,1920
ApartmentMennovanCoehoornsingel,8011XAZwolle(Noordereiland),"€1,395permonth",61m²,2rooms,Upholstered,
ApartmentZusterstraat7,2512THDenHaag(Schildersbuurt-West),"€1,360permonth",40m²,3rooms,Upholstered,
ApartmentEngeldeRuijterstraat5a,3621CTBreukelen(BreukelenZuid),"€1,645permonth",69m²,3rooms,Upholstered,
ApartmentWeimarstraat,2562HVDenHaag(Valkenboskwartier),€825permonth,30m²,1room,Upholstered,
ApartmentBrunssummerstraat,6451CPSchinveld(Schinveld),€625permonth,30m²,2rooms,Upholstered,
ApartmentNeherkade,2521RHDenHaag(Laakhaven-Oost),"€1,600permonth",85m²,4rooms,Upholsteredorfurnished,
StudioSchouwburgring,5038TKTilburg(BinnenstadWest),€704permonth,26m²,1room,Upholstered,
HouseRodeweg,9715AWGroningen(Indischebuurt),"€1,250permonth",95m²,4rooms,Upholstered,
ApartmentKorteMolenstraat6A,2513BMDenHaag(Kortenbos),"€1,050permonth",35m²,2rooms,Upholstered,
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
HouseDonkerslootstraat,3074WERotterdam(Hillesluis),"€1,995permonth",143m²,5rooms,Upholstered,
ApartmentJ.M.denUylstraat3,9728RHGroningen(HoornseMeer),"€1,600permonth",87m²,3rooms,Upholsteredorfurnished,
ApartmentDerdeHelmersstraat41A,1054BBAmsterdam(Helmersbuurt),"€2,450permonth",65m²,3rooms,Furnished,
ApartmentKuipersstraat,1073EVAmsterdam(NieuwePijp),"€1,600permonth",45m²,3rooms,,1906-1930
ApartmentBergstraat,6131AVSittard(Sittard-Centrum),€975permonth,70m²,3rooms,Upholstered,
ApartmentWillemII-straat,5038BGTilburg(BinnenstadOost),"€1,050permonth",55m²,1room,Furnished,
HouseKoopmansgracht,8606XZSneek(SperkhemenindustrieterreinHoukesloot),"€2,200permonth",149m²,7rooms,Upholstered,
HouseKasteelLichtenbergstraat,5037HCTilburg(KastelenbuurtNoord),"€1,150permonth",81m²,4rooms,Upholstered,
HouseVlasacker,5505KBVeldhoven(VerspreidehuizenZittard),"€1,725permonth",87m²,4rooms,Upholstered,
ApartmentHaaksbergerstraat,7513EAEnschede(Horstlanden-Stadsweide),"€1,125permonth",91m²,3rooms,Upholstered,
ApartmentJulianapark,2022AAHaarlem(Soendabuurt),"€1,850permonth",105m²,4rooms,,1906-1930
ApartmentBeneluxlaan,1363DAAlmere(Europakwartierwest),"€1,600permonth",81m²,4rooms,Upholstered,
ApartmentNicolaasMaesstraat77II-III,1071PSAmsterdam(Museumkwartier),"€5,750permonth",185m²,6rooms,Furnished,
ApartmentSingel,1015ACAmsterdam(Grachtengordel-West),"€2,500permonth",82m²,3rooms,Upholstered,
HouseLorentzweg46D-I,1221EHHilversum(KleineDriftbuurt),"€3,350permonth",187m²,9rooms,Upholstered,
ApartmentUtrechtseweg,3818EJAmersfoort(Vlasakkers),"€1,095permonth",95m²,3rooms,,1931-1944
ApartmentBadhuiskade75,1031KVAmsterdam(NoordelijkeIJ-oeversWest),"€2,450permonth",87m²,2rooms,Upholstered,
HouseCornelisMatersweg,1943GVBeverwijk(RondeBoogaard),"€1,600permonth",130m²,4rooms,Upholsteredorfurnished,
HouseNederhoven,1083AMAmsterdam(Buitenveldert-Oost),"€8,500permonth",336m²,11rooms,,
ApartmentJanvanZutphenstraat,1069RSAmsterdam(Osdorp-Midden),"€2,500permonth",118m²,1room,,
ApartmentKasteelSchaloenstraat,6222TPMaastricht(Nazareth),€920permonth,85m²,3rooms,Upholstered,
ApartmentStrevelsweg,3083LVRotterdam(Vreewijk),"€1,750permonth",92m²,3rooms,Furnished,
ApartmentCalandhof5a,5025DPTilburg(Uitvindersbuurt),"€1,165permonth",55m²,1room,Upholstered,
HouseCannenburch162,8226RTLelystad(LanderijenNoord/West),"€1,495permonth",117m²,5rooms,Upholstered,
ApartmentBeneluxlaan134,3527HXUtrecht(Transwijk-Noord),"€1,395permonth",75m²,3rooms,Shell,
HouseWillemHedastraat,1816KCAlkmaar(DeHoefIenII),"€1,795permonth",130m²,5rooms,Upholstered,
Apartment2eSchuytstraat,2517TSDenHaag(Sweelinckpleinenomgeving),"€1,158permonth",40m²,2rooms,Upholstered,
House2eSchuytstraat,2517TSDenHaag(Sweelinckpleinenomgeving),"€1,158permonth",45m²,2rooms,Upholstered,
ApartmentEgelantiersstraat,1015PPAmsterdam(Jordaan),"€2,200permonth",80m²,3rooms,Upholstered,
ApartmentVechtstraat,1079JVAmsterdam(Rijnbuurt),"€1,800permonth",62m²,3rooms,Upholstered,
HouseKarveel05,8231ACLelystad(KarveelOost),"€1,850permonth",120m²,6rooms,Upholstered,
HouseSchoolstraat15E,2202HCNoordwijk(KernZee),"€1,800permonth",120m²,5rooms,Upholstered,
ApartmentGroteBickersstraat23H,1013KNAmsterdam(Haarlemmerbuurt),"€2,000permonth",62m²,2rooms,Furnished,
ApartmentGedempteSloot,2513TDDenHaag(Kortenbos),"€2,095permonth",101m²,3rooms,Furnished,
ApartmentVechtstraat,9725CTGroningen(Rivierenbuurt),"€1,475permonth",97m²,4rooms,Shell,
ApartmentHaagweg,2282ACRijswijk(Oud-Rijswijk),"€1,299permonth",70m²,4rooms,,1960-1970
ApartmentSpuistraat105B,1012SVAmsterdam(Burgwallen-NieuweZijde),"€2,300permonth",66m²,2rooms,Upholsteredorfurnished,
ApartmentMijnsherenlaan44D,3081CBRotterdam(Tarwewijk),€500permonth,24m²,2rooms,Upholstered,
ApartmentCattepoelseweg221,6815CBArnhem(Alteveer/Cranevelt),€995permonth,55m²,2rooms,Furnished,
ApartmentVlietlaan,3061DXRotterdam(KralingenWest),€795permonth,100m²,3rooms,Shell,
ApartmentDeGenestetlaan,2522LHDenHaag(Laakkwartier-West),"€1,650permonth",75m²,4rooms,Upholstered,
ApartmentHerengracht,1016BEAmsterdam(Grachtengordel-West),"€3,750permonth",104m²,1room,Furnished,
ApartmentReitdiepstraat,3313BDDordrecht(Merwedepolder-Oost),€850permonth,74m²,3rooms,Shell,
ApartmentBoterdiepstraat,3313BADordrecht(Merwedepolder-Oost),€850permonth,72m²,3rooms,Shell,
ApartmentProveniersstraat,3033CHRotterdam(Provenierswijk),"€1,595permonth",93m²,3rooms,Upholstered,
ApartmentSchuilenburgerplein,3816TDAmersfoort(Schuilenburg-Zuid),€960permonth,70m²,2rooms,Upholstered,
ApartmentNoorderstraat,1017TRAmsterdam(DeWeteringschans),"€2,500permonth",100m²,3rooms,Furnished,
HouseTormentilstraat,9731DRGroningen(Ulgersmaborg),"€1,295permonth",120m²,4rooms,Furnished,
StudioBreedstraat,1811HEAlkmaar(Binnenstad-West),€975permonth,37m²,1room,Upholstered,
ApartmentBreedstraat,1811HEAlkmaar(Binnenstad-West),"€1,200permonth",50m²,2rooms,Upholstered,
HouseBerkelstraat140,3522ETUtrecht(Rivierenwijk),"€1,900permonth",93m²,4rooms,Furnished,
ApartmentHerenstraat,3911JGRhenen(Cunera),"€2,000permonth",100m²,3rooms,Upholstered,
ApartmentReguliersgracht78B,1017LVAmsterdam(Grachtengordel-Zuid),"€5,500permonth",141m²,4rooms,Furnished,
ApartmentJacobvanCampenweg,3067LJRotterdam(HetLageLand),"€1,195permonth",88m²,4rooms,Upholstered,
ApartmentOudeHaven78,6511XHNijmegen(Benedenstad),"€1,995permonth",140m²,4rooms,Upholstered,
ApartmentSegbroeklaan418J,2565EHDenHaag(Bloemenbuurt-Oost),"€1,450permonth",90m²,3rooms,,1960
ApartmentRustenburgerstraat146A11,1073GJAmsterdam(NieuwePijp),"€2,075permonth",55m²,2rooms,Furnished,
HouseSintCornelisstraat,6136XJSittard(Overhoven),€905permonth,77m²,4rooms,Upholstered,
ApartmentHaagdijk,4811TTBreda(Schorsmolen),"€1,290permonth",66m²,2rooms,Upholstered,
ApartmentHogeNieuwstraat,3311AKDordrecht(NieuweHavenenomgeving),"€2,750permonth",215m²,6rooms,Furnished,
ApartmentAartshertogenstraat,6226XLMaastricht(Wittevrouwenveld),"€1,600permonth",90m²,3rooms,Furnished,
ApartmentStadhoudersweg,3038EGRotterdam(Bergpolder),"€1,495permonth",74m²,3rooms,Furnished,
ApartmentWijdstraat,3421AKOudewater(KernOudewater),"€1,500permonth",102m²,3rooms,,
ApartmentDeBinderij,1321ECAlmere(Literatuurwijk),"€1,930permonth",95m²,3rooms,Upholsteredorfurnished,
ApartmentBarrierweg227,5622CNEindhoven(Kronehoef),"€1,895permonth",135m²,5rooms,Furnished,
HouseChrisvanAbkoudestraat9,2321WWLeiden(Haagweg-Noord),"€3,500permonth",196m²,4rooms,Upholstered,
